vin,year,make,model,condition,modelId,bodyStyle,mileageUnformatted,priceUnformatted
1FMSK7DH6RGA19048,2024,Ford,Explorer,new,961.0,suv,2.0,44075
1FMSK7DH8MGA39987,2021,Ford,Explorer,used,961.0,suv,42881.0,27945
1FMSK7DH8RGA09086,2024,Ford,Explorer,new,961.0,suv,,44075
1FMSK7DH9PGB79924,2023,Ford,Explorer,new,961.0,suv,2.0,41175
1FMSK7FH4PGB48979,2023,Ford,Explorer,new,961.0,suv,2.0,46720
1FT7W2BA7REC62998,2024,Ford,F-250 Super Duty,new,999.0,truck,,52953
5FNRL6H89JB059689,2018,Honda,Odyssey,used,857.0,minivan,58735.0,30200
5FNYG1H85RB034514,2024,Honda,Pilot,new,865.0,suv,,53311
5FNYG2H48RB012994,2024,Honda,Pilot,new,865.0,suv,,44436
5FNYG2H71RB012930,2024,Honda,Pilot,new,865.0,suv,,47601
5FPYK3F18PB067267,2023,Honda,Ridgeline,new,860.0,truck,,39896
7FARS5H85RE021938,2024,Honda,CR-V Hybrid,new,2352.0,suv,,37900
JTENU5JR8R6247373,2024,Toyota,4Runner,new,908.0,suv,,47733
YV4102RL2M1747626,2021,Volvo,XC60,certified pre-owned,1780.0,suv,19588.0,37802
1VWCA7A34LC009845,2020,Volkswagen,Passat,used,1645.0,sedan,26812.0,18366
JTJBM7FX5D5053955,2013,Lexus,GX 460,used,1886.0,suv,122800.0,22000
W1KWF8DB1MR631821,2021,Mercedes-Benz,C-Class,used,1018.0,sedan,23515.0,29000
1FD0W4HT0REC61788,2024,Ford,Transit Chassis,new,,,4.0,71070
1FD0W4HT3REC66774,2024,Ford,Transit Chassis,new,,,5.0,72460
1FT6W1EV6PWG31961,2023,Ford,F-150 Lightning,new,2441.0,truck,19.0,66920
1FTEW2LP8RKD15414,2024,Ford,F-150,new,957.0,truck,,53590
1FTFW1E51PKE90773,2023,Ford,F-150,new,957.0,truck,8.0,65365
1FTFW1E53PKG12453,2023,Ford,F-150,new,957.0,truck,5.0,47723
1FTFW1E87PKF68998,2023,Ford,F-150,new,957.0,truck,2.0,65415
1FTFW1E89PFB78946,2023,Ford,F-150,new,957.0,truck,2.0,54655
1FTFW1ED1PFC74275,2023,Ford,F-150,new,957.0,truck,2.0,55950
1FTFW1ED9PFB79995,2023,Ford,F-150,new,957.0,truck,2.0,69905
1FTFW3L59RFA18542,2024,Ford,F-150,new,957.0,truck,,63250
3FMCR9B63RRE30526,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,31305
3FMCR9B63RRE30607,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,31305
3FMCR9B69RRE56225,2024,Ford,Bronco Sport,new,2371.0,suv,,30890
3FMCR9C6XPRE19695,2023,Ford,Bronco Sport,new,2371.0,suv,2.0,33675
3FMTK3R76PMA63485,2023,Ford,Mustang Mach-E,new,2367.0,suv,,50103
3FMCR9D95PRE30886,2023,Ford,Bronco Sport,new,2371.0,suv,8.0,38280
3FTTW8B90RRA49511,2024,Ford,Maverick,new,2463.0,truck,8.0,27215
1FDUF5GT5PDA14424,2023,Ford,F-550 Super Duty Chassis,new,,truck,5.0,66740
1FM5K8GC6PGC27821,2023,Ford,Explorer,new,961.0,suv,6.0,55555
1FT8W2BT7REC02662,2024,Ford,F-250 Super Duty,new,999.0,truck,25.0,69180
1FTBR1C81PKB52227,2023,Ford,Transit,new,2325.0,passenger_cargo_van,5.0,50610
1FTFW1E51PFA21594,2023,Ford,F-150,new,957.0,truck,342.0,62555
1FTRF3AA3REC49584,2024,Ford,F-350 Super Duty,new,981.0,truck,5.0,48920
3FMTK3R70PMA76247,2023,Ford,Mustang Mach-E,new,2367.0,suv,18.0,51530
2HGFC2F85MH515881,2021,Honda,Civic,used,862.0,sedan,21610.0,25250
19XFC2F83KE019338,2019,Honda,Civic,certified pre-owned,862.0,sedan,46128.0,21400
1HGCR2F57FA163492,2015,Honda,Accord,used,856.0,sedan,177766.0,12500
1FMSK7FH3PGB50996,2023,Ford,Explorer,new,961.0,suv,8.0,46870
1FMSK7FH5PGB51342,2023,Ford,Explorer,new,961.0,suv,7.0,46870
1FT7W3BT8NEC14279,2022,Ford,F-350 Super Duty,used,981.0,truck,44100.0,57837
1FT8W2BM5REC72671,2024,Ford,F-250 Super Duty,new,999.0,truck,2.0,92655
1FT8W3BT6PED53317,2023,Ford,F-350 Super Duty,new,981.0,truck,6.0,73991
1FTEW1C53PKF11962,2023,Ford,F-150,new,957.0,truck,2.0,41830
1FTEW1C57PKF50506,2023,Ford,F-150,new,957.0,truck,2.0,42055
1FTEW1CP1MFA58768,2021,Ford,F-150,used,957.0,truck,36854.0,32499
1FTEW1CP1PKG18512,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP4PKG18469,2023,Ford,F-150,new,957.0,truck,7.0,42280
1FTEW1CP5PKG18190,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP7PKG18725,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP7PKG23228,2023,Ford,F-150,new,957.0,truck,,48555
1FTEW1CP9PKF11241,2023,Ford,F-150,new,957.0,truck,2.0,40780
1FTEW1EP3MKD01405,2021,Ford,F-150,used,957.0,truck,22375.0,41676
1FTEW1EP5MFC93977,2021,Ford,F-150,used,957.0,truck,21742.0,41175
1FTFW1E52NKD44721,2022,Ford,F-150,used,957.0,truck,48025.0,36083
1FTFW1E5XPFD32053,2023,Ford,F-150,new,957.0,truck,2.0,58140
1FTFW1E83PKD75005,2023,Ford,F-150,new,957.0,truck,2.0,49900
1FTFW1E87PKF50338,2023,Ford,F-150,new,957.0,truck,2.0,55365
1FTFW1ED6PFC42647,2023,Ford,F-150,new,957.0,truck,2.0,64855
1FTMF1C5XPKG18969,2023,Ford,F-150,new,957.0,truck,2.0,34005
2FMPK4G91RBA43970,2024,Ford,Edge,new,955.0,suv,2.0,34505
2FMPK4G98RBA85097,2024,Ford,Edge,new,955.0,suv,2.0,35855
2FMPK4G9XRBA72562,2024,Ford,Edge,new,955.0,suv,2.0,35755
3GCPWCET2MG285609,2021,Chevrolet,Silverado 1500,used,1279.0,truck,91302.0,29999
1FA6P8CF2R5418117,2024,Ford,Mustang,new,969.0,coupe,2.0,58540
1FA6P8TH6R5112572,2024,Ford,Mustang,new,969.0,coupe,,31510
1FMCU0MN8RUA15029,2024,Ford,Escape,new,975.0,suv,2.0,29230
1FMDE1AP3RLA03700,2024,Ford,Bronco,new,938.0,suv,,49360
1FMDE5DH0PLB80987,2023,Ford,Bronco,new,938.0,suv,2.0,52027
1FMDE7BHXRLA05101,2024,Ford,Bronco,new,938.0,suv,,52695
1FT8W2BM8REC77296,2024,Ford,F-250 Super Duty,new,999.0,truck,,86648
1FT8W2BMXREC35275,2024,Ford,F-250 Super Duty,new,999.0,truck,2.0,107275
1FTEW1C50PKF49746,2023,Ford,F-150,new,957.0,truck,2.0,42055
1FTEW1C53PKG18493,2023,Ford,F-150,new,957.0,truck,2.0,50625
1FTEW1C59PKG07689,2023,Ford,F-150,new,957.0,truck,20.0,43555
1FTEW1CP3PKF95640,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP6PKF26621,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP8PKF96671,2023,Ford,F-150,new,957.0,truck,2.0,40780
1FTEX1CP7PKG23128,2023,Ford,F-150,new,957.0,truck,5.0,41101
1FTFW1E8XPKF87092,2023,Ford,F-150,new,957.0,truck,2.0,54755
1FTFW2L51RFA06556,2024,Ford,F-150,new,957.0,truck,,55655
1FTFW2L57RFA04486,2024,Ford,F-150,new,957.0,truck,,55655
1FTFW7L89RFA11317,2024,Ford,F-150,new,957.0,truck,,83055
1FTMF1C56PKG18970,2023,Ford,F-150,new,957.0,truck,2.0,34005
1FTVW1EL5PWG40452,2023,Ford,F-150 Lightning,new,2441.0,truck,5.0,54490
3FMCR9B67RRE35342,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,31305
3FMCR9C6XRRE15536,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,35640
3FMTK1R4XPMA75598,2023,Ford,Mustang Mach-E,new,2367.0,suv,,40313
1GCUKNEC2JF235395,2018,Chevrolet,Silverado 1500,used,1279.0,truck,44717.0,26999
1FA6P8THXK5186034,2019,Ford,Mustang,used,969.0,coupe,53297.0,22000
1FMEE5DP4PLC19091,2023,Ford,Bronco,new,938.0,suv,5.0,57015
1FTEW1CP8JKF60129,2018,Ford,F-150,used,957.0,truck,80112.0,25000
1GT49PEYXRF325103,2024,GMC,Sierra 2500HD,new,1123.0,truck,,82725
1GTVUBE81PZ335164,2023,GMC,Sierra 1500,new,1145.0,truck,6.0,47790
1N4AL4CV3RN322485,2024,Nissan,Altima,new,1511.0,sedan,3.0,33817
1N4BL4EV3RN320818,2024,Nissan,Altima,new,1511.0,sedan,3.0,31141
2C3CDXMG5LH197978,2020,Dodge,Charger,used,1472.0,sedan,57081.0,26877
2FMPK4APXRBA25717,2024,Ford,Edge,new,955.0,suv,5.0,49135
2GCRCNEC2K1133025,2019,Chevrolet,Silverado 1500 LD,used,2275.0,truck,59217.0,21828
2GCRCNEC6K1160292,2019,Chevrolet,Silverado 1500 LD,used,2275.0,truck,58089.0,21523
3FMCR9B61RRE00876,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,29905
3FMCR9B66PRE17430,2023,Ford,Bronco Sport,new,2371.0,suv,2.0,29185
3FMCR9B66RRE00954,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,31170
3FMCR9B6XRRE02559,2024,Ford,Bronco Sport,new,2371.0,suv,2.0,29905
3FMTK1R44PMA83423,2023,Ford,Mustang Mach-E,new,2367.0,suv,1.0,42127
3FTTW8S98RRA18751,2024,Ford,Maverick,new,2463.0,truck,2.0,39335
1FA6P8CF0R5416656,2024,Ford,Mustang,new,969.0,coupe,,43100
1FMCU0GN0RUA19569,2024,Ford,Escape,new,975.0,suv,,29875
1FMCU0GN7RUA09136,2024,Ford,Escape,new,975.0,suv,,33982
1FMCU0GN9RUA15990,2024,Ford,Escape,new,975.0,suv,2.0,28835
1FMCU0MN2RUA17651,2024,Ford,Escape,new,975.0,suv,2.0,29230
1FMCU0MN3RUA09929,2024,Ford,Escape,new,975.0,suv,2.0,29080
1FMCU0MN4RUA18610,2024,Ford,Escape,new,975.0,suv,2.0,30225
SJKCH5CP1JA052967,2018,Infiniti,QX30,used,2140.0,crossover,47326.0,21000
WDDJK7DA3GF041245,2016,Mercedes-Benz,SL-Class,used,1008.0,convertible,13752.0,46800
1FMSK8DH5PGC10351,2023,Ford,Explorer,new,961.0,suv,5.0,50165
1FTFW1E89PFC15641,2023,Ford,F-150,new,957.0,truck,5.0,59435
1GTUUHELXRZ157454,2024,GMC,Sierra 1500,new,1145.0,truck,7.0,81290
1N4AA6AP7JC371386,2018,Nissan,Maxima,certified pre-owned,1505.0,sedan,57907.0,21788
1N4AL4CVXRN350106,2024,Nissan,Altima,new,1511.0,sedan,3.0,34372
1N4BL4EWXRN335728,2024,Nissan,Altima,new,1511.0,sedan,4.0,32855
1N6ED1EK3RN606660,2024,Nissan,Frontier,new,1501.0,truck,2.0,40644
2G1145S37H9153935,2017,Chevrolet,Impala,used,1241.0,sedan,58649.0,19000
3C4PDCBB3JT446814,2018,Dodge,Journey,used,1469.0,suv,70806.0,14000
3FMCR9C68MRA93827,2021,Ford,Bronco Sport,used,2371.0,suv,25493.0,28000
3GKALPEG0RL255309,2024,GMC,Terrain,new,1131.0,suv,,27535
3GKALVEG1RL248762,2024,GMC,Terrain,new,1131.0,suv,6.0,30680
3GKALXEG8RL257244,2024,GMC,Terrain,new,1131.0,suv,,35730
1FT8W3DT6REC45747,2024,Ford,F-350 Super Duty,new,981.0,truck,,72916
1FTEW1C50PKF26712,2023,Ford,F-150,new,957.0,truck,993.0,43555
1FTEW1C50PKF35880,2023,Ford,F-150,new,957.0,truck,,48835
1FTEW1C57PKF38419,2023,Ford,F-150,new,957.0,truck,2.0,43555
1FTEW1C58PKF26358,2023,Ford,F-150,new,957.0,truck,2.0,43555
1FTEW1CP0PKG18968,2023,Ford,F-150,new,957.0,truck,2.0,42280
1FTEW1CP2PKF34926,2023,Ford,F-150,new,957.0,truck,2.0,46890
1FTEW1CP8PKG19446,2023,Ford,F-150,new,957.0,truck,,42860
1FTFW1E53PKF67854,2023,Ford,F-150,new,957.0,truck,25.0,48550
1FTFW1E59PFD24607,2023,Ford,F-150,new,957.0,truck,2.0,49130
1FTFW1ED1PFC75121,2023,Ford,F-150,new,957.0,truck,2.0,52050
1FTFW1ED7PFD07523,2023,Ford,F-150,new,957.0,truck,2.0,52640
1FTVW1EL7PWG62274,2023,Ford,F-150 Lightning,new,2441.0,truck,2.0,54920
1C6JJTEG7ML546654,2021,Jeep,Gladiator,used,2294.0,truck,43689.0,38627
1FATP8UH1M5101294,2021,Ford,Mustang,used,969.0,convertible,49834.0,21799
1C4NJPFA0HD209254,2017,Jeep,Patriot,used,1416.0,suv,95855.0,10994
2HGFC1E50LH705832,2020,Honda,Civic,certified pre-owned,862.0,sedan,14384.0,26946
2HGFE1F77RH323459,2024,Honda,Civic,new,862.0,sedan,10.0,26916
2HGFE1F94RH316342,2024,Honda,Civic,new,862.0,sedan,12.0,30310
2HGFE2F53RH524909,2024,Honda,Civic,new,862.0,sedan,10.0,26008
2HGFE2F57RH524895,2024,Honda,Civic,new,862.0,sedan,10.0,26008
3CZRZ2H59RM759713,2024,Honda,HR-V,new,2092.0,crossover,10.0,28796
4S3GTAB66H3728297,2017,Subaru,Impreza,used,1090.0,wagon,52459.0,16595
7FARS3H74RE002745,2024,Honda,CR-V,new,867.0,suv,10.0,34179
7FARS3H77RE002741,2024,Honda,CR-V,new,867.0,suv,10.0,34179
7FARS6H58RE059112,2024,Honda,CR-V Hybrid,new,2352.0,suv,10.0,35816
7FARS6H81RE061200,2024,Honda,CR-V Hybrid,new,2352.0,suv,10.0,38282
KM8J3CA28GU079168,2016,Hyundai,Tucson,used,1064.0,suv,87066.0,14989
19XFC2F8XLE021279,2020,Honda,Civic,certified pre-owned,862.0,sedan,62114.0,20986
2HGFE2F56RH525200,2024,Honda,Civic,new,862.0,sedan,10.0,26008
2HGFE2F58RH539468,2024,Honda,Civic,new,862.0,sedan,10.0,25578
19XFL1H72RE013958,2024,Honda,Civic,new,862.0,hatchback,12.0,28540
1HGCY1F35RA033615,2024,Honda,Accord,new,856.0,sedan,12.0,29744
2HKRS3H75RH317969,2024,Honda,CR-V,new,867.0,suv,12.0,34154
19XFL2H86RE016747,2024,Honda,Civic,new,862.0,hatchback,12.0,26342
2HGFE2F54RH526961,2024,Honda,Civic,new,862.0,sedan,12.0,25578
5FNRL6H71RB030979,2024,Honda,Odyssey,new,857.0,minivan,12.0,41612
5FNYF4H47DB083627,2013,Honda,Pilot,used,865.0,suv,78746.0,16754
5FNYF8H66NB019508,2022,Honda,Passport,certified pre-owned,861.0,suv,49518.0,31703
19XFL2H56RE018035,2024,Honda,Civic,new,862.0,hatchback,10.0,25564
1HGCV1F44MA043174,2021,Honda,Accord,certified pre-owned,856.0,sedan,8749.0,27576
2HGFE2F50RH519800,2024,Honda,Civic,new,862.0,sedan,12.0,25578
2HKRS3H73RH320708,2024,Honda,CR-V,new,867.0,suv,12.0,34579
3CZRU5H50MM713602,2021,Honda,HR-V,certified pre-owned,2092.0,crossover,25338.0,22994
3CZRZ1H5XRM736189,2024,Honda,HR-V,new,2092.0,crossover,12.0,26429
5FPYK3F51PB064908,2023,Honda,Ridgeline,new,860.0,truck,12.0,43808
5YFEPMAE3MP185501,2021,Toyota,Corolla,used,909.0,sedan,61970.0,17996
7FARS4H77RE012479,2024,Honda,CR-V,new,867.0,suv,10.0,36022
KNMAT2MV0LP528176,2020,Nissan,Rogue,used,1487.0,crossover,83121.0,17495
19XFL1H88RE014833,2024,Honda,Civic,new,862.0,hatchback,10.0,31156
1HGCY1F28RA024107,2024,Honda,Accord,new,856.0,sedan,69.0,27964
1HGCY1F33RA034844,2024,Honda,Accord,new,856.0,sedan,10.0,29744
2HGFE2F56RH515685,2024,Honda,Civic,new,862.0,sedan,10.0,26008
3CZRZ1H32RM739683,2024,Honda,HR-V,new,2092.0,crossover,10.0,25483
3CZRZ1H74RM739770,2024,Honda,HR-V,new,2092.0,crossover,10.0,29274
2T2HK31U37C002790,2007,Lexus,RX 350,used,1917.0,suv,149956.0,6999
WDDGF8AB7EA930464,2014,Mercedes-Benz,C-Class,used,1018.0,sedan,127482.0,8999
2C4RC1BG6GR287262,2016,Chrysler,Town and Country,used,1315.0,minivan,120445.0,9499
1GCPDBEK8RZ234341,2024,Chevrolet,Silverado 1500,new,1279.0,truck,1.0,43350
1GCRYAEF6MZ114749,2021,Chevrolet,Silverado 1500,used,1279.0,truck,76953.0,27569
1GNSKFKD3RR133907,2024,Chevrolet,Suburban,new,1240.0,suv,1.0,79705
1GNSKTKL0RR128654,2024,Chevrolet,Tahoe,new,1276.0,suv,1.0,80860
2GCUDEED7R1189181,2024,Chevrolet,Silverado 1500,new,1279.0,truck,,64280
3GNAXHEG7RL247687,2024,Chevrolet,Equinox,new,1252.0,suv,,30110
KL77LJE21RC170284,2024,Chevrolet,Trax,new,2042.0,crossover,,26185
1GC4YME71RF329064,2024,Chevrolet,Silverado 2500HD,new,1254.0,truck,,57235
1GCPDBEK1RZ235492,2024,Chevrolet,Silverado 1500,new,1279.0,truck,1.0,43350
1GCPDBEK6RZ241224,2024,Chevrolet,Silverado 1500,new,1279.0,truck,,51420
KL4MMDS27MB160215,2021,Buick,Encore GX,used,2334.0,suv,52995.0,19660
1C4RJJBG2M8198737,2021,Jeep,Grand Cherokee L,used,2408.0,suv,57673.0,29992
2GCUDEEDXR1134529,2024,Chevrolet,Silverado 1500,new,1279.0,truck,9.0,54775
3GCPACET7NG691580,2022,Chevrolet,Silverado 1500,used,1279.0,truck,16386.0,39592
3GNKBCR42RS183361,2024,Chevrolet,Blazer,new,1210.0,suv,4.0,32710
5TFAZ5CN8KX072329,2019,Toyota,Tacoma,used,906.0,truck,70718.0,28892
WP0CA29866U713355,2006,Porsche,Boxster,used,1871.0,convertible,53313.0,17795
1GCUDEE81RZ246128,2024,Chevrolet,Silverado 1500,new,1279.0,truck,,54505
3C6RR7KT0EG273446,2014,Ram,1500,used,1711.0,truck,131074.0,16792
3GCUKREC0JG328955,2018,Chevrolet,Silverado 1500,used,1279.0,truck,12635.0,35892
3GCUKREC7JG517831,2018,Chevrolet,Silverado 1500,used,1279.0,truck,87940.0,26992
LRBAZLR42PD146080,2023,Buick,Envision,new,2129.0,suv,15.0,28931
LRBFZRR45PD146132,2023,Buick,Envision,new,2129.0,suv,7.0,37331
WDCTG4GB8GJ240886,2016,Mercedes-Benz,GLA,used,2082.0,suv,87328.0,14500
1FMEE5DH0PLB88978,2023,Ford,Bronco,new,938.0,suv,15.0,53715
1FTEW1E83PFD20994,2023,Ford,F-150,new,957.0,truck,5.0,72745
1GT49PEY7RF323812,2024,GMC,Sierra 2500HD,new,1123.0,truck,,78660
1GT49REY4RF315680,2024,GMC,Sierra 2500HD,new,1123.0,truck,6.0,85225
1N4AL4CV9RN318330,2024,Nissan,Altima,new,1511.0,sedan,2.0,34073
1N6ED1EJ4RN602351,2024,Nissan,Frontier,new,1501.0,truck,7.0,41766
2C3CCABG6MH520441,2021,Chrysler,300,used,1307.0,sedan,73047.0,22988
3GNAXHEV7NS116421,2022,Chevrolet,Equinox,used,1252.0,suv,24853.0,21388
3GTPHDED7RG158130,2024,GMC,Sierra 1500,new,1145.0,truck,7.0,50922
3GTUUEE85RG202245,2024,GMC,Sierra 1500,new,1145.0,truck,6.0,61963
3GTUUEEL3RG169833,2024,GMC,Sierra 1500,new,1145.0,truck,9.0,68328
3GTUUEELXRG169828,2024,GMC,Sierra 1500,new,1145.0,truck,7.0,68328
3N1AB8BV8RY277880,2024,Nissan,Sentra,new,1512.0,sedan,4.0,19880
3N1AB8CV5RY263059,2024,Nissan,Sentra,new,1512.0,sedan,4.0,20690
3N1CP5CV0RL490911,2024,Nissan,Kicks,new,2248.0,crossover,3.0,22826
3N1CP5CV0RL503107,2024,Nissan,Kicks,new,2248.0,crossover,4.0,22369
3N1CP5CV6RL503208,2024,Nissan,Kicks,new,2248.0,crossover,5.0,22369
3N1CP5CVXRL486655,2024,Nissan,Kicks,new,2248.0,crossover,7.0,22014
3N1CP5DV0ML475316,2021,Nissan,Kicks,certified pre-owned,2248.0,crossover,19674.0,20688
4JGDA5JB7HA923928,2017,Mercedes-Benz,GLE,used,2099.0,suv,110042.0,18988
4T1K61AK3MU531815,2021,Toyota,Camry,used,883.0,sedan,28724.0,29288
5N1AT2MT2JC838487,2018,Nissan,Rogue,used,1487.0,crossover,35604.0,20488
5N1AZ2BJ5RC108407,2024,Nissan,Murano,new,1496.0,suv,6.0,38161
1N4BL4DV8NN308448,2022,Nissan,Altima,used,1511.0,sedan,48117.0,18988
5TFMC5EC6RX005846,2024,Toyota,Tundra,new,894.0,truck,2.0,75535
1N4BL4BV0NN304431,2022,Nissan,Altima,used,1511.0,sedan,41667.0,18136
2T3W1RFV3MW151527,2021,Toyota,RAV4,used,880.0,suv,60039.0,26358
2T3W1RFV8MW117390,2021,Toyota,RAV4,used,880.0,suv,70258.0,23810
3TYCZ5AN9PT148251,2023,Toyota,Tacoma,used,906.0,truck,20907.0,41635
58AGZ1B16NU116145,2022,Lexus,ES 350,used,1889.0,sedan,10685.0,39982
5TDKDRAH7PS019741,2023,Toyota,Highlander,used,886.0,suv,13638.0,40858
5TFLA5AA6PX028062,2023,Toyota,Tundra,new,894.0,truck,2.0,48835
5TFWC5DB3RX050373,2024,Toyota,Tundra,new,894.0,truck,7.0,70163
7SVAAABA0RX030283,2024,Toyota,Sequoia,new,899.0,suv,7.0,81105
JTELU5JR3P6109566,2023,Toyota,4Runner,used,908.0,suv,8737.0,55988
JTEMU5JR8R6232058,2024,Toyota,4Runner,new,908.0,suv,7.0,47325
JTNABAAE9RA008454,2024,Toyota,GR Corolla,used,2564.0,hatchback,936.0,45888
1C4JJXP69MW716824,2021,Jeep,Wrangler Unlimited,used,1403.0,suv,43196.0,39517
1GNSCNKD7MR342762,2021,Chevrolet,Tahoe,used,1276.0,suv,71358.0,43888
2FMPK3G91JBB13000,2018,Ford,Edge,used,955.0,suv,63143.0,18173
2T3W1RFV9MC096339,2021,Toyota,RAV4,used,880.0,suv,68918.0,23988
3GKALVEV6JL353994,2018,GMC,Terrain,used,1131.0,suv,46608.0,22858
4T1BK1EB2EU127752,2014,Toyota,Avalon,used,903.0,sedan,43821.0,19940
4T1G11AK6MU451400,2021,Toyota,Camry,used,883.0,sedan,73614.0,22624
4T1G11AK8MU442648,2021,Toyota,Camry,used,883.0,sedan,72581.0,22599
4T1R11AK3RU224441,2024,Toyota,Camry,new,883.0,sedan,7.0,30037
4T3B6RFV8MU011733,2021,Toyota,RAV4 Hybrid,used,2119.0,suv,32531.0,31335
5J8TC2H32LL023556,2020,Acura,RDX,used,1341.0,suv,8001.0,31111
5TDDGRFH5HS029100,2017,Toyota,Highlander Hybrid,used,889.0,suv,38314.0,34988
5TDEBRCH2MS031100,2021,Toyota,Highlander Hybrid,used,889.0,suv,60014.0,39988
5TDYZRFH4KS353724,2019,Toyota,Highlander,used,886.0,suv,70064.0,29801
5TFCZ5AN4MX267147,2021,Toyota,Tacoma,used,906.0,truck,73315.0,34852
5XYP5DGC4PG364997,2023,Kia,Telluride,used,2295.0,suv,16186.0,51307
5YFB4MDEXRP117601,2024,Toyota,Corolla,used,909.0,sedan,,25499
5YFEPMAE3MP220263,2021,Toyota,Corolla,used,909.0,sedan,60306.0,19888
5YFM4MCE5MP082839,2021,Toyota,Corolla,used,909.0,sedan,39513.0,20998
7MUFBABG7RV021979,2024,Toyota,Corolla Cross Hybrid,new,2580.0,crossover,2.0,32832
JTDKAMFU4M3148163,2021,Toyota,Prius,used,885.0,hatchback,64516.0,20396
JTNABAAE5PA007069,2023,Toyota,GR Corolla,used,2564.0,hatchback,2213.0,38752
WBXHU7C31H5H37542,2017,BMW,X1,used,1327.0,suv,43883.0,18966
1GYS4JKJ7HR149130,2017,Cadillac,Escalade ESV,used,1539.0,suv,77500.0,38998
2T2BK1BA2DC212288,2013,Lexus,RX 350,used,1917.0,suv,76001.0,19988
2T3W1RFV9RC264729,2024,Toyota,RAV4,new,880.0,suv,2.0,32841
3C6TR5EJ2LG188626,2020,Ram,2500,used,1715.0,truck,34407.0,51988
4T1B11HK3KU847913,2019,Toyota,Camry,used,883.0,sedan,38500.0,21861
4T1C11AK1MU535090,2021,Toyota,Camry,used,883.0,sedan,49306.0,21998
5FNRL6H29JB088041,2018,Honda,Odyssey,used,857.0,minivan,73307.0,22858
5TDCZRAH5MS521052,2021,Toyota,Highlander,used,886.0,suv,35241.0,30988
5TFHY5F13LX873651,2020,Toyota,Tundra,used,894.0,truck,43480.0,42949
5TFJC5AB6RX003286,2024,Toyota,Tundra,new,894.0,truck,7.0,60664
5YFEPMAE8MP257311,2021,Toyota,Corolla,used,909.0,sedan,56990.0,17660
1C4HJWDG4JL930185,2018,Jeep,Wrangler Unlimited,used,1403.0,suv,68557.0,23901
1FMCU0H65MUA57900,2021,Ford,Escape,used,975.0,suv,55567.0,17901
1N4BL4CV5RN325229,2024,Nissan,Altima,new,1511.0,sedan,1.0,28780
1N4BL4DV9RN301529,2024,Nissan,Altima,new,1511.0,sedan,1.0,29522
2T1BURHE9HC961473,2017,Toyota,Corolla,used,909.0,sedan,50929.0,14901
3N1CP5CV6NL523906,2022,Nissan,Kicks,used,2248.0,crossover,30695.0,17801
5N1AT3BA8MC822757,2021,Nissan,Rogue,used,1487.0,crossover,52701.0,19901
5N1AZ2MH8JN179958,2018,Nissan,Murano,used,1496.0,suv,59604.0,16901
5N1DR3CB9RC218340,2024,Nissan,Pathfinder,new,1491.0,suv,2.0,45393
JN8AY2DB9P9837117,2023,Nissan,Armada,new,1508.0,suv,2.0,63548
3N1AB8BV4RY250529,2024,Nissan,Sentra,new,1512.0,sedan,1.0,21525
5N1DR3CB4RC220450,2024,Nissan,Pathfinder,new,1491.0,suv,1.0,45393
